V01000 V04001 V04002 V04202 C56001 C56002 C56003 C56004 C56005_400 V56006 V56007 V56008 V56019 V56020 V56021 V56208_400_010 V56208_400_020 V56208_400_050 V56208_400_070 V56208_400_100
53611 2001 5 3 春玉米 七叶 05月30日 开始期 99 -9999 -9999 -9999 833 -20 0 72 99 96 -9999 -9999 
53611 2001 6 1 春小麦 抽穗 06月04日 普遍期 提前1天 -9999 -9999 299 1302 89 0 -9999 -9999 -9999 -9999 -9999 
53611 2001 6 1 春玉米 七叶 06月04日 普遍期 提前4天 -9999 -9999 -9999 1061 11 0 -9999 -9999 -9999 -9999 -9999 
53611 2001 6 2 春小麦 抽穗 06月04日 普遍期 提前1天 -9999 -9999 299 1528 91 0 69 90 89 -9999 -9999 
53611 2001 6 2 春玉米 拔节 06月20日 开始期 99 -9999 -9999 -9999 1288 22 0 69 90 89 -9999 -9999 
53611 2001 6 3 春小麦 乳熟 06月26日 普遍期 提前1天 82 1 294 1772 96 0 48 68 80 -9999 -9999 
53611 2001 6 3 春玉米 拔节 06月26日 普遍期 提前6天 108 2 -9999 1532 49 0 48 68 80 -9999 -9999 
53611 2001 7 1 春小麦 乳熟 06月26日 普遍期 提前1天 82 1 294 2027 118 0 38 56 73 -9999 -9999 
53611 2001 7 1 春玉米 拔节 06月26日 普遍期 提前6天 108 2 -9999 1786 53 0 38 56 73 -9999 -9999 
53611 2001 7 2 春小麦 成熟 07月13日 普遍期 提前2天 -9999 -9999 -9999 2106 107 0 -9999 -9999 -9999 -9999 -9999 
53611 2001 7 2 春玉米 抽雄 07月20日 开始期 99 -9999 -9999 -9999 2042 25 0 -9999 -9999 -9999 -9999 -9999 
53611 2001 7 3 春玉米 抽雄 07月22日 普遍期 提前2天 -9999 -9999 300 2312 12 0 92 99 94 -9999 -9999 
53611 2001 8 1 春玉米 抽雄 07月22日 普遍期 提前2天 -9999 -9999 300 2578 59 0 -9999 -9999 -9999 -9999 -9999 
53611 2001 8 2 春小麦 成熟 07月13日 普遍期 提前2天 -9999 -9999 -9999 2800 54 0 -9999 -9999 -9999 -9999 -9999 
53611 2001 8 3 春玉米 乳熟 08月21日 普遍期 提前1天 190 2 296 3034 40 0 84 97 90 -9999 -9999 
