V01000 V04001 V04002 V04202 C56001 C56002 C56003 C56004 C56005_400 V56006 V56007 V56008 V56019 V56020 V56021 V56208_400_010 V56208_400_020 V56208_400_050 V56208_400_070 V56208_400_100
56586 1994 5 1 夏玉米 七叶 05月08日 普遍期 提前33天 -9999 -9999 -9999 530 345 0 59 77 97 -9999 -9999 
56586 1994 5 1 一季稻 出苗 04月11日 普遍期 提前4天 -9999 -9999 -9999 498 38 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 5 2 夏玉米 七叶 05月12日 末期 99 -9999 -9999 -9999 712 378 0 54 75 99 -9999 -9999 
56586 1994 5 2 一季稻 移栽 05月20日 普遍期 提前15天 25 1 3135 680 57 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 5 3 夏玉米 七叶 05月12日 末期 99 -9999 -9999 -9999 892 371 0 49 60 88 -9999 -9999 
56586 1994 5 3 一季稻 返青 05月24日 普遍期 提前17天 -9999 -9999 165 860 55 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 6 1 夏玉米 七叶 05月12日 末期 99 -9999 -9999 -9999 1073 398 0 81 67 99 -9999 -9999 
56586 1994 6 1 一季稻 返青 05月24日 普遍期 提前17天 -9999 -9999 165 1041 70 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 6 2 夏玉米 拔节 06月14日 开始期 99 -9999 -9999 -9999 1240 396 0 83 92 99 -9999 -9999 
56586 1994 6 2 一季稻 分蘖 06月14日 开始期 99 -9999 -9999 -9999 1208 67 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 6 3 夏玉米 拔节 06月22日 普遍期 提前7天 94 2 -9999 1433 405 0 81 96 99 -9999 -9999 
56586 1994 6 3 一季稻 分蘖 06月30日 普遍期 提前13天 -9999 -9999 -9999 1401 74 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 7 2 夏玉米 拔节 06月22日 普遍期 提前7天 94 2 -9999 194 -9999 0 68 86 99 -9999 -9999 
56586 1994 7 2 一季稻 分蘖 06月30日 普遍期 提前13天 -9999 -9999 -9999 1791 53 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 7 3 夏玉米 拔节 06月22日 普遍期 提前7天 94 2 -9999 2044 395 0 75 83 97 -9999 -9999 
56586 1994 7 3 一季稻 分蘖 06月30日 普遍期 提前13天 -9999 -9999 -9999 2011 54 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 8 1 夏玉米 拔节 06月22日 普遍期 提前7天 94 2 -9999 2255 408 0 69 82 93 -9999 -9999 
56586 1994 8 1 一季稻 孕穗 08月05日 普遍期 提前3天 -9999 -9999 -9999 2223 75 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 8 2 夏玉米 乳熟 08月12日 普遍期 提前7天 215 2 229 2447 405 0 82 90 99 -9999 -9999 
56586 1994 8 2 一季稻 抽穗 08月18日 普遍期 推迟3天 -9999 -9999 302 2415 74 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 8 3 一季稻 抽穗 08月24日 末期 -9999 -9999 -9999 -9999 2620 65 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1994 8 3 夏玉米 乳熟 08月12日 普遍期 提前7天 215 2 229 2652 398 0 99 99 93 -9999 -9999 
56586 1994 9 1 夏玉米 乳熟 08月12日 普遍期 提前7天 215 2 229 2841 408 0 91 99 99 -9999 -9999 
56586 1994 9 1 一季稻 乳熟 09月06日 普遍期 推迟6天 93 1 267 2809 76 -9999 -9999 -9999 -9999 -9999 -9999 
